,device_name,assetnum,location,gmtoolno,description,gmassettype,gmstation,gmmaintainer,gmmecenter,status,siteid,manufacturer,zone,sub_zone,station_number,item,item_number,process,process_number,plant_group,plant_group_number,provided_by
950,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F216125,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F216125,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
951,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214035,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214035,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
952,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F216596,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F216596,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
953,AD004R01B05,9.00001E+11,BS.AD.STA.004,F342231_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F342231,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
954,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F215949,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F215949,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
955,AD002R02B05,9.00001E+11,BS.AD.STA.002,F343643_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F343643,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
956,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F211125,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F211125,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
957,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F211974,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F211974,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
958,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F215266,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F215266,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
959,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F212560,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F212560,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
960,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F210855,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F210855,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
961,AD003R01B05,9.00001E+11,BS.AD.STA.003,F345328_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F345328,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
962,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F212940,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F212940,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
963,AD002R02B05,9.00001E+11,BS.AD.STA.002,F343524_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F343524,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
964,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F210979,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F210979,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
965,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214082,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214082,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
966,AD002R02B05,9.00001E+11,BS.AD.STA.002,F347640_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F347640,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
967,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F213705,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F213705,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
968,AD002R01B05,9.00001E+11,BS.AD.STA.002,F344377_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F344377,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
969,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F210749,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F210749,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
970,AD003R01B05,9.00001E+11,BS.AD.STA.003,F345646_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F345646,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
971,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F210521,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F210521,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
972,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F214723,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F214723,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
973,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F211957,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F211957,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
974,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F216725,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F216725,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
975,AD002R02B05,9.00001E+11,BS.AD.STA.002,F346028_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F346028,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
976,AD002R01B05,9.00001E+11,BS.AD.STA.002,F342637_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F342637,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
977,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F214924,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F214924,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
978,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F216142,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F216142,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
979,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F216121,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F216121,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
980,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F215069,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F215069,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
981,AD004R01B05,9.00001E+11,BS.AD.STA.004,F348275_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F348275,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
982,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F216477,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F216477,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
983,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F212005,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F212005,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
984,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F210522,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F210522,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
985,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F211522,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F211522,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
986,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F213444,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F213444,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
987,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F215579,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F215579,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
988,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F210160,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F210160,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
989,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F211634,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F211634,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
990,AD004R01B05,9.00001E+11,BS.AD.STA.004,F347147_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F347147,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
991,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F215530,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F215530,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
992,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F213097,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F213097,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
993,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F215082,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F215082,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
994,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F212776,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F212776,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
995,AD002R01B05,9.00001E+11,BS.AD.STA.002,F347567_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F347567,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
996,AD004R01B05,9.00001E+11,BS.AD.STA.004,F346037_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F346037,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
997,AD003R01B05,9.00001E+11,BS.AD.STA.003,F344529_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F344529,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
998,AD004R01B05,9.00001E+11,BS.AD.STA.004,F342665_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F342665,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
999,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F210008,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F210008,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1000,AD002R02B05,9.00001E+11,BS.AD.STA.002,F346913_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F346913,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1001,AD002R01B05,9.00001E+11,BS.AD.STA.002,F343260_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F343260,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1002,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F211272,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F211272,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1003,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F215731,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F215731,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
1004,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F214011,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F214011,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1005,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F216443,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F216443,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1006,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F216630,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F216630,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1007,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F215316,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F215316,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1008,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F210747,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F210747,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1009,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F216249,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F216249,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1010,AD002R01B05,9.00001E+11,BS.AD.STA.002,F344563_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F344563,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1011,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F213909,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F213909,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1012,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F215826,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F215826,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1013,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F212749,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F212749,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1014,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F215040,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F215040,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1015,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F214428,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F214428,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1016,AD002R02B05,9.00001E+11,BS.AD.STA.002,F345073_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F345073,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1017,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F213694,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F213694,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1018,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F211110,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F211110,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1019,AD004R01B05,9.00001E+11,BS.AD.STA.004,F345204_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F345204,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1020,AD002R01B05,9.00001E+11,BS.AD.STA.002,F346847_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F346847,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1021,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F215923,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F215923,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
1022,AD003R01B05,9.00001E+11,BS.AD.STA.003,F345863_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F345863,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1023,AD002R01B05,9.00001E+11,BS.AD.STA.002,F344661_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F344661,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1024,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F211797,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F211797,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1025,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F216777,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F216777,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1026,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F215032,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F215032,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1027,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F211722,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F211722,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1028,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F214057,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F214057,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1029,AD002R02B05,9.00001E+11,BS.AD.STA.002,F348682_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F348682,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1030,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F216887,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F216887,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1031,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F213529,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F213529,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
1032,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F214058,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F214058,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1033,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214978,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214978,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1034,AD004R01B05,9.00001E+11,BS.AD.STA.004,F346817_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F346817,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1035,AB040R01B05,9E+11,BS.AB.STA.040,AB040_R01_B05 CTRL_F213500,ROBOT CONTROLLER BS.AB.STA.040 AB040_R01_B05 CTRL_F213500,Robot,040-B05,BODY,BODY,OPERATING,1546,FU17,A,B,40,R,1,,,B,5,SYSTEM
1036,AB030R02B05,9E+11,BS.AB.STA.030,AB030_R02_B05 CTRL_F214052,ROBOT CONTROLLER BS.AB.STA.030 AB030_R02_B05 CTRL_F214052,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,2,,,B,5,SYSTEM
1037,AD002R02B05,9.00001E+11,BS.AD.STA.002,F346706_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R02B05 F346706,Robot,002-R02-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,2,,,B,5,SYSTEM
1038,AD004R01B05,9.00001E+11,BS.AD.STA.004,F347865_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F347865,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1039,AB030R01B05,9E+11,BS.AB.STA.030,AB030_R01_B05 CTRL_F215764,ROBOT CONTROLLER BS.AB.STA.030 AB030_R01_B05 CTRL_F215764,Robot,030-B05,BODY,BODY,OPERATING,1546,FU17,A,B,30,R,1,,,B,5,SYSTEM
1040,AD003R01B05,9.00001E+11,BS.AD.STA.003,F345532_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F345532,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1041,AD004R01B05,9.00001E+11,BS.AD.STA.004,F347624_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F347624,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
1042,AD003R01B05,9.00001E+11,BS.AD.STA.003,F346809_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F346809,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1043,AD003R01B05,9.00001E+11,BS.AD.STA.003,F343084_CTRL,ROBOT CONTROLLER BS.AD.STA.003 AD003R01B05 F343084,Robot,003-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,3,R,1,,,B,5,SYSTEM
1044,AD002R01B05,9.00001E+11,BS.AD.STA.002,F344347_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F344347,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1045,AD002R01B05,9.00001E+11,BS.AD.STA.002,F345770_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F345770,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1046,AD002R01B05,9.00001E+11,BS.AD.STA.002,F346349_CTRL,ROBOT CONTROLLER BS.AD.STA.002 AD002R01B05 F346349,Robot,002-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,2,R,1,,,B,5,SYSTEM
1047,AB020R01B05,9E+11,BS.AB.STA.020,AB020_R01_B05 CTRL_F212453,ROBOT CONTROLLER BS.AB.STA.020 AB020_R01_B05 CTRL_F212453,Robot,020-B05,BODY,BODY,OPERATING,1546,FU17,A,B,20,R,1,,,B,5,SYSTEM
1048,AB010R01B05,9E+11,BS.AB.STA.010,AB010_R01_B05 CTRL_F211847,ROBOT CONTROLLER BS.AB.STA.010 AB010_R01_B05 CTRL_F211847,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,1,,,B,5,SYSTEM
1049,AB010R02B05,9E+11,BS.AB.STA.010,AB010_R02_B05 CTRL_F210785,ROBOT CONTROLLER BS.AB.STA.010 AB010_R02_B05 CTRL_F210785,Robot,010-B05,BODY,BODY,OPERATING,1546,FU17,A,B,10,R,2,,,B,5,SYSTEM
1050,AD004R01B05,9.00001E+11,BS.AD.STA.004,F347459_CTRL,ROBOT CONTROLLER BS.AD.STA.004 AD004R01B05 F347459,Robot,004-R01-B05,BODY,BODY,OPERATING,1546,FU17,A,D,4,R,1,,,B,5,SYSTEM
